rowid,week,location,num_cases,pathogen,year,current_week
7087,27,Montana,49,grd,2017,1
7088,27,Nevada,21,grd,2017,2
7089,27,New Mexico,42,grd,2017,1
7090,27,Utah,91,grd,2017,7
7091,27,Wyoming,21,grd,2017,0
7092,27,Pacific,1471,grd,2017,-816
7094,27,California,1248,grd,2017,-825
7096,27,Oregon,146,grd,2017,6
7097,27,Washington,0,grd,2017,0
7098,27,American Samoa,0,grd,2017,0
7099,27,Commonwealth of Northern Mariana Islands,0,grd,2017,0
7101,27,Puerto Rico,10,grd,2017,0
7102,27,U.S. Virgin Islands,0,grd,2017,0
7103,27,United States,3026,lgn,2017,-16
7104,27,New England,153,lgn,2017,19
7105,27,Connecticut,46,lgn,2017,6
7106,27,Maine,4,lgn,2017,0
7107,27,Massachusetts,70,lgn,2017,8
7108,27,New Hampshire,21,lgn,2017,4
7109,27,Rhode Island,6,lgn,2017,0
7110,27,Vermont,6,lgn,2017,1
7111,27,Middle Atlantic,614,lgn,2017,56
7112,27,New Jersey,100,lgn,2017,7
7113,27,New York (excluding New York City),189,lgn,2017,9
7114,27,New York City,135,lgn,2017,21
7115,27,Pennsylvania,190,lgn,2017,19
7116,27,East North Central,641,lgn,2017,89
7117,27,Illinois,148,lgn,2017,22
7118,27,Indiana,78,lgn,2017,10
7119,27,Michigan,123,lgn,2017,20
7120,27,Ohio,218,lgn,2017,28
7121,27,Wisconsin,74,lgn,2017,9
7122,27,West North Central,161,lgn,2017,5
7123,27,Iowa,18,lgn,2017,0
7124,27,Kansas,13,lgn,2017,0
7125,27,Minnesota,31,lgn,2017,3
7126,27,Missouri,80,lgn,2017,2
7127,27,Nebraska,10,lgn,2017,0
7128,27,North Dakota,3,lgn,2017,0
7129,27,South Dakota,6,lgn,2017,0
7130,27,South Atlantic,628,lgn,2017,36
7131,27,Delaware,14,lgn,2017,1
7132,27,District of Columbia,16,lgn,2017,2
7133,27,Florida,180,lgn,2017,11
7134,27,Georgia,88,lgn,2017,1
7135,27,Maryland,77,lgn,2017,5
7136,27,North Carolina,96,lgn,2017,6
7137,27,South Carolina,24,lgn,2017,3
7138,27,Virginia,91,lgn,2017,3
7139,27,West Virginia,42,lgn,2017,4
7140,27,East South Central,230,lgn,2017,12
7141,27,Alabama,42,lgn,2017,3
7142,27,Kentucky,62,lgn,2017,3
7143,27,Mississippi,28,lgn,2017,1
7144,27,Tennessee,98,lgn,2017,5
7145,27,West South Central,181,lgn,2017,7
7146,27,Arkansas,27,lgn,2017,2
7147,27,Louisiana,19,lgn,2017,2
7148,27,Oklahoma,18,lgn,2017,0
7149,27,Texas,117,lgn,2017,3
7150,27,Mountain,118,lgn,2017,6
7151,27,Arizona,47,lgn,2017,0
7152,27,Colorado,29,lgn,2017,2
7153,27,Idaho,2,lgn,2017,0
7154,27,Montana,8,lgn,2017,0
7155,27,Nevada,10,lgn,2017,0
7156,27,New Mexico,5,lgn,2017,2
7157,27,Utah,14,lgn,2017,1
7158,27,Wyoming,3,lgn,2017,1
7159,27,Pacific,300,lgn,2017,-246
7161,27,California,276,lgn,2017,-250
7163,27,Oregon,19,lgn,2017,3
7164,27,Washington,0,lgn,2017,0
7166,27,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
7168,27,Puerto Rico,3,lgn,2017,0
7169,27,U.S. Virgin Islands,0,lgn,2017,0
7170,27,United States,7043,shig,2017,-369
7171,27,New England,156,shig,2017,5
7172,27,Connecticut,34,shig,2017,1
7173,27,Maine,5,shig,2017,1
7174,27,Massachusetts,79,shig,2017,2
7175,27,New Hampshire,8,shig,2017,1
7176,27,Rhode Island,18,shig,2017,0
7177,27,Vermont,12,shig,2017,0
7178,27,Middle Atlantic,613,shig,2017,18
7179,27,New Jersey,153,shig,2017,7
7180,27,New York (excluding New York City),111,shig,2017,2
7181,27,New York City,186,shig,2017,4
7182,27,Pennsylvania,163,shig,2017,5
7183,27,East North Central,1071,shig,2017,25
7184,27,Illinois,159,shig,2017,4
7185,27,Indiana,63,shig,2017,2
7186,27,Michigan,345,shig,2017,10
7187,27,Ohio,304,shig,2017,3
7188,27,Wisconsin,200,shig,2017,6
7189,27,West North Central,400,shig,2017,14
7190,27,Iowa,54,shig,2017,5
7191,27,Kansas,74,shig,2017,1
7192,27,Minnesota,81,shig,2017,1
7193,27,Missouri,159,shig,2017,6
7194,27,Nebraska,15,shig,2017,0
7195,27,North Dakota,1,shig,2017,1
7196,27,South Dakota,16,shig,2017,0
7197,27,South Atlantic,1419,shig,2017,62
7198,27,Delaware,26,shig,2017,1
7199,27,District of Columbia,29,shig,2017,2
7200,27,Florida,594,shig,2017,25
7201,27,Georgia,208,shig,2017,12
7202,27,Maryland,126,shig,2017,5
7203,27,North Carolina,157,shig,2017,7
7204,27,South Carolina,182,shig,2017,6
7205,27,Virginia,87,shig,2017,2
7206,27,West Virginia,10,shig,2017,2
7207,27,East South Central,552,shig,2017,20
7208,27,Alabama,117,shig,2017,3
7209,27,Kentucky,196,shig,2017,7
7210,27,Mississippi,83,shig,2017,2
7211,27,Tennessee,156,shig,2017,8
7212,27,West South Central,1126,shig,2017,40
7213,27,Arkansas,143,shig,2017,4
7214,27,Louisiana,152,shig,2017,13
7215,27,Oklahoma,74,shig,2017,2
7216,27,Texas,757,shig,2017,21
7217,27,Mountain,543,shig,2017,25
7218,27,Arizona,275,shig,2017,12
7219,27,Colorado,80,shig,2017,4
7220,27,Idaho,14,shig,2017,2
7221,27,Montana,6,shig,2017,1
7222,27,Nevada,39,shig,2017,2
7223,27,New Mexico,105,shig,2017,4
7224,27,Utah,19,shig,2017,0
7225,27,Wyoming,5,shig,2017,0
7226,27,Pacific,1163,shig,2017,-578
7228,27,California,1080,shig,2017,-582
7230,27,Oregon,53,shig,2017,3
7231,27,Washington,0,shig,2017,0
7232,27,American Samoa,0,shig,2017,0
7233,27,Commonwealth of Northern Mariana Islands,0,shig,2017,0
7235,27,Puerto Rico,13,shig,2017,0
7236,27,U.S. Virgin Islands,0,shig,2017,0
6701,26,United States,3931,crypto,2017,326
6702,26,New England,181,crypto,2017,6
6703,26,Connecticut,33,crypto,2017,1
6704,26,Maine,26,crypto,2017,1
6705,26,Massachusetts,65,crypto,2017,2
6706,26,New Hampshire,26,crypto,2017,0
6707,26,Rhode Island,9,crypto,2017,2
6708,26,Vermont,22,crypto,2017,0
6709,26,Middle Atlantic,366,crypto,2017,11
6710,26,New Jersey,44,crypto,2017,1
6711,26,New York (excluding New York City),98,crypto,2017,4
6712,26,New York City,67,crypto,2017,1
6713,26,Pennsylvania,157,crypto,2017,5
6714,26,East North Central,810,crypto,2017,39
6715,26,Illinois,134,crypto,2017,6
6716,26,Indiana,79,crypto,2017,6
6717,26,Michigan,168,crypto,2017,5
6718,26,Ohio,188,crypto,2017,10
6719,26,Wisconsin,241,crypto,2017,12
6720,26,West North Central,680,crypto,2017,38
6721,26,Iowa,191,crypto,2017,11
6722,26,Kansas,45,crypto,2017,3
6723,26,Minnesota,169,crypto,2017,5
6724,26,Missouri,114,crypto,2017,7
6725,26,Nebraska,73,crypto,2017,7
6726,26,North Dakota,28,crypto,2017,1
6727,26,South Dakota,60,crypto,2017,4
6728,26,South Atlantic,566,crypto,2017,38
6729,26,Delaware,8,crypto,2017,0
6730,26,District of Columbia,14,crypto,2017,6
6731,26,Florida,190,crypto,2017,6
6732,26,Georgia,139,crypto,2017,7
6733,26,Maryland,28,crypto,2017,2
6734,26,North Carolina,66,crypto,2017,7
6735,26,South Carolina,33,crypto,2017,3
6736,26,Virginia,73,crypto,2017,6
6737,26,West Virginia,15,crypto,2017,1
6738,26,East South Central,201,crypto,2017,9
6739,26,Alabama,73,crypto,2017,2
6740,26,Kentucky,33,crypto,2017,2
6741,26,Mississippi,25,crypto,2017,0
6742,26,Tennessee,70,crypto,2017,5
6743,26,West South Central,346,crypto,2017,17
6744,26,Arkansas,37,crypto,2017,1
6745,26,Louisiana,50,crypto,2017,2
6746,26,Oklahoma,41,crypto,2017,5
6747,26,Texas,218,crypto,2017,9
6748,26,Mountain,308,crypto,2017,11
6749,26,Arizona,45,crypto,2017,2
6750,26,Colorado,83,crypto,2017,5
6751,26,Idaho,37,crypto,2017,1
6752,26,Montana,40,crypto,2017,0
6753,26,Nevada,12,crypto,2017,0
6754,26,New Mexico,25,crypto,2017,1
6755,26,Utah,59,crypto,2017,2
6756,26,Wyoming,7,crypto,2017,0
6757,26,Pacific,473,crypto,2017,157
6759,26,California,345,crypto,2017,150
6761,26,Oregon,122,crypto,2017,7
6762,26,Washington,0,crypto,2017,0
6764,26,Commonwealth of Northern Mariana Islands,0,crypto,2017,0
6766,26,Puerto Rico,0,crypto,2017,0
6767,26,U.S. Virgin Islands,0,crypto,2017,0
6902,26,United States,3450,stec,2017,620
6903,26,New England,135,stec,2017,11
6904,26,Connecticut,21,stec,2017,1
6905,26,Maine,10,stec,2017,2
6906,26,Massachusetts,74,stec,2017,4
6907,26,New Hampshire,18,stec,2017,1
6908,26,Rhode Island,2,stec,2017,0
6909,26,Vermont,10,stec,2017,3
6910,26,Middle Atlantic,290,stec,2017,14
6911,26,New Jersey,54,stec,2017,2
6912,26,New York (excluding New York City),92,stec,2017,6
6913,26,New York City,55,stec,2017,2
6914,26,Pennsylvania,89,stec,2017,4
6915,26,East North Central,351,stec,2017,22
6916,26,Illinois,88,stec,2017,6
6917,26,Indiana,38,stec,2017,2
6918,26,Michigan,60,stec,2017,4
6919,26,Ohio,92,stec,2017,8
6920,26,Wisconsin,73,stec,2017,2
6921,26,West North Central,634,stec,2017,44
6922,26,Iowa,96,stec,2017,7
6923,26,Kansas,48,stec,2017,4
6924,26,Minnesota,227,stec,2017,14
6925,26,Missouri,139,stec,2017,15
6926,26,Nebraska,65,stec,2017,4
6927,26,North Dakota,21,stec,2017,0
6928,26,South Dakota,38,stec,2017,0
6929,26,South Atlantic,316,stec,2017,13
6930,26,Delaware,5,stec,2017,0
6931,26,District of Columbia,2,stec,2017,0
6932,26,Florida,80,stec,2017,3
6933,26,Georgia,79,stec,2017,7
6934,26,Maryland,33,stec,2017,1
6935,26,North Carolina,27,stec,2017,0
6936,26,South Carolina,16,stec,2017,0
6937,26,Virginia,72,stec,2017,2
6938,26,West Virginia,2,stec,2017,0
6939,26,East South Central,129,stec,2017,6
6940,26,Alabama,17,stec,2017,1
6941,26,Kentucky,20,stec,2017,1
6942,26,Mississippi,12,stec,2017,1
6943,26,Tennessee,80,stec,2017,3
6944,26,West South Central,520,stec,2017,24
6945,26,Arkansas,27,stec,2017,2
6946,26,Louisiana,20,stec,2017,2
6947,26,Oklahoma,32,stec,2017,2
6948,26,Texas,441,stec,2017,18
6949,26,Mountain,393,stec,2017,27
6950,26,Arizona,82,stec,2017,3
6951,26,Colorado,114,stec,2017,9
6952,26,Idaho,67,stec,2017,3
6953,26,Montana,47,stec,2017,4
6954,26,Nevada,14,stec,2017,0
6955,26,New Mexico,16,stec,2017,0
6956,26,Utah,49,stec,2017,7
6957,26,Wyoming,4,stec,2017,1
6958,26,Pacific,682,stec,2017,459
6960,26,California,567,stec,2017,451
6962,26,Oregon,95,stec,2017,7
6963,26,Washington,0,stec,2017,0
6964,26,American Samoa,0,stec,2017,0
6965,26,Commonwealth of Northern Mariana Islands,0,stec,2017,0
6967,26,Puerto Rico,1,stec,2017,1
6968,26,U.S. Virgin Islands,0,stec,2017,0
6768,26,United States,7226,grd,2017,1059
6769,26,New England,429,grd,2017,17
6770,26,Connecticut,94,grd,2017,3
6771,26,Maine,41,grd,2017,3
6772,26,Massachusetts,234,grd,2017,10
6773,26,New Hampshire,41,grd,2017,0
6774,26,Rhode Island,19,grd,2017,1
6776,26,Middle Atlantic,1230,grd,2017,66
6777,26,New Jersey,198,grd,2017,14
6778,26,New York (excluding New York City),334,grd,2017,21
6779,26,New York City,476,grd,2017,24
6780,26,Pennsylvania,222,grd,2017,7
6781,26,East North Central,675,grd,2017,41
6783,26,Indiana,74,grd,2017,7
6784,26,Michigan,244,grd,2017,15
6785,26,Ohio,171,grd,2017,5
6786,26,Wisconsin,186,grd,2017,14
6787,26,West North Central,687,grd,2017,32
6788,26,Iowa,111,grd,2017,8
6789,26,Kansas,50,grd,2017,2
6790,26,Minnesota,291,grd,2017,14
6791,26,Missouri,111,grd,2017,5
6792,26,Nebraska,58,grd,2017,1
6793,26,North Dakota,15,grd,2017,0
6794,26,South Dakota,51,grd,2017,2
6795,26,South Atlantic,1129,grd,2017,36
6796,26,Delaware,9,grd,2017,1
6797,26,District of Columbia,27,grd,2017,8
6798,26,Florida,508,grd,2017,11
6799,26,Georgia,290,grd,2017,9
6800,26,Maryland,78,grd,2017,1
6801,26,North Carolina,0,grd,2017,0
6802,26,South Carolina,71,grd,2017,3
6803,26,Virginia,100,grd,2017,2
6804,26,West Virginia,46,grd,2017,1
6805,26,East South Central,82,grd,2017,2
6806,26,Alabama,82,grd,2017,2
6810,26,West South Central,135,grd,2017,5
6811,26,Arkansas,55,grd,2017,2
6812,26,Louisiana,80,grd,2017,3
6815,26,Mountain,572,grd,2017,25
6816,26,Arizona,68,grd,2017,1
6817,26,Colorado,222,grd,2017,13
6818,26,Idaho,69,grd,2017,1
6819,26,Montana,48,grd,2017,2
6820,26,Nevada,19,grd,2017,1
6821,26,New Mexico,41,grd,2017,2
6822,26,Utah,84,grd,2017,3
6823,26,Wyoming,21,grd,2017,2
6824,26,Pacific,2287,grd,2017,835
6826,26,California,2073,grd,2017,823
6828,26,Oregon,140,grd,2017,10
6829,26,Washington,0,grd,2017,0
6830,26,American Samoa,0,grd,2017,0
6831,26,Commonwealth of Northern Mariana Islands,0,grd,2017,0
6833,26,Puerto Rico,10,grd,2017,1
6834,26,U.S. Virgin Islands,0,grd,2017,0
6835,26,United States,3042,lgn,2017,505
6836,26,New England,134,lgn,2017,11
6837,26,Connecticut,40,lgn,2017,2
6838,26,Maine,4,lgn,2017,1
6839,26,Massachusetts,62,lgn,2017,6
6840,26,New Hampshire,17,lgn,2017,0
6841,26,Rhode Island,6,lgn,2017,1
6842,26,Vermont,5,lgn,2017,1
6843,26,Middle Atlantic,558,lgn,2017,55
6844,26,New Jersey,93,lgn,2017,9
6845,26,New York (excluding New York City),180,lgn,2017,21
6846,26,New York City,114,lgn,2017,18
6847,26,Pennsylvania,171,lgn,2017,7
6848,26,East North Central,552,lgn,2017,68
6849,26,Illinois,126,lgn,2017,27
6850,26,Indiana,68,lgn,2017,9
6851,26,Michigan,103,lgn,2017,11
6852,26,Ohio,190,lgn,2017,9
6853,26,Wisconsin,65,lgn,2017,12
6854,26,West North Central,156,lgn,2017,7
6855,26,Iowa,18,lgn,2017,1
6856,26,Kansas,13,lgn,2017,0
6857,26,Minnesota,28,lgn,2017,4
6858,26,Missouri,78,lgn,2017,1
6859,26,Nebraska,10,lgn,2017,0
6860,26,North Dakota,3,lgn,2017,0
6861,26,South Dakota,6,lgn,2017,1
6862,26,South Atlantic,592,lgn,2017,53
6863,26,Delaware,13,lgn,2017,4
6864,26,District of Columbia,14,lgn,2017,7
6865,26,Florida,169,lgn,2017,11
6866,26,Georgia,87,lgn,2017,8
6867,26,Maryland,72,lgn,2017,2
6868,26,North Carolina,90,lgn,2017,11
6869,26,South Carolina,21,lgn,2017,0
6870,26,Virginia,88,lgn,2017,6
6871,26,West Virginia,38,lgn,2017,4
6872,26,East South Central,218,lgn,2017,11
6873,26,Alabama,39,lgn,2017,2
6874,26,Kentucky,59,lgn,2017,2
6875,26,Mississippi,27,lgn,2017,3
6876,26,Tennessee,93,lgn,2017,4
6877,26,West South Central,174,lgn,2017,8
6878,26,Arkansas,25,lgn,2017,0
6879,26,Louisiana,17,lgn,2017,0
6880,26,Oklahoma,18,lgn,2017,0
6881,26,Texas,114,lgn,2017,8
6882,26,Mountain,112,lgn,2017,4
6883,26,Arizona,47,lgn,2017,2
6884,26,Colorado,27,lgn,2017,2
6885,26,Idaho,2,lgn,2017,0
6886,26,Montana,8,lgn,2017,0
6887,26,Nevada,10,lgn,2017,0
6888,26,New Mexico,3,lgn,2017,0
6889,26,Utah,13,lgn,2017,0
6890,26,Wyoming,2,lgn,2017,0
6891,26,Pacific,546,lgn,2017,288
6893,26,California,526,lgn,2017,285
6895,26,Oregon,16,lgn,2017,2
6896,26,Washington,0,lgn,2017,0
6898,26,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
6900,26,Puerto Rico,3,lgn,2017,1
6901,26,U.S. Virgin Islands,0,lgn,2017,0
6902,26,United States,7412,shig,2017,872
6903,26,New England,151,shig,2017,6
6904,26,Connecticut,33,shig,2017,0
6905,26,Maine,4,shig,2017,0
6906,26,Massachusetts,77,shig,2017,4
6907,26,New Hampshire,7,shig,2017,0
6908,26,Rhode Island,18,shig,2017,2
6909,26,Vermont,12,shig,2017,0
6910,26,Middle Atlantic,595,shig,2017,23
6911,26,New Jersey,146,shig,2017,7
6912,26,New York (excluding New York City),109,shig,2017,7
6913,26,New York City,182,shig,2017,4
6914,26,Pennsylvania,158,shig,2017,5
6915,26,East North Central,1046,shig,2017,37
6916,26,Illinois,155,shig,2017,6
6917,26,Indiana,61,shig,2017,3
6918,26,Michigan,335,shig,2017,14
6919,26,Ohio,301,shig,2017,10
6920,26,Wisconsin,194,shig,2017,4
6921,26,West North Central,386,shig,2017,20
6922,26,Iowa,49,shig,2017,2
6923,26,Kansas,73,shig,2017,3
6924,26,Minnesota,80,shig,2017,2
6925,26,Missouri,153,shig,2017,12
6926,26,Nebraska,15,shig,2017,1
6927,26,North Dakota,0,shig,2017,0
6928,26,South Dakota,16,shig,2017,0
6929,26,South Atlantic,1357,shig,2017,73
6930,26,Delaware,25,shig,2017,1
6931,26,District of Columbia,27,shig,2017,4
6932,26,Florida,569,shig,2017,32
6933,26,Georgia,196,shig,2017,3
6934,26,Maryland,121,shig,2017,12
6935,26,North Carolina,150,shig,2017,9
6936,26,South Carolina,176,shig,2017,7
6937,26,Virginia,85,shig,2017,5
6938,26,West Virginia,8,shig,2017,0
6939,26,East South Central,532,shig,2017,19
6940,26,Alabama,114,shig,2017,3
6941,26,Kentucky,189,shig,2017,13
6942,26,Mississippi,81,shig,2017,1
6943,26,Tennessee,148,shig,2017,2
6944,26,West South Central,1086,shig,2017,28
6945,26,Arkansas,139,shig,2017,3
6946,26,Louisiana,139,shig,2017,6
6947,26,Oklahoma,72,shig,2017,1
6948,26,Texas,736,shig,2017,18
6949,26,Mountain,518,shig,2017,33
6950,26,Arizona,263,shig,2017,15
6951,26,Colorado,76,shig,2017,8
6952,26,Idaho,12,shig,2017,0
6953,26,Montana,5,shig,2017,0
6954,26,Nevada,37,shig,2017,4
6955,26,New Mexico,101,shig,2017,5
6956,26,Utah,19,shig,2017,1
6957,26,Wyoming,5,shig,2017,0
6958,26,Pacific,1741,shig,2017,633
6960,26,California,1662,shig,2017,633
6962,26,Oregon,50,shig,2017,0
6963,26,Washington,0,shig,2017,0
6964,26,American Samoa,0,shig,2017,0
6965,26,Commonwealth of Northern Mariana Islands,0,shig,2017,0
6967,26,Puerto Rico,13,shig,2017,1
6968,26,U.S. Virgin Islands,0,shig,2017,0
6433,25,United States,3605,crypto,2017,170
6434,25,New England,175,crypto,2017,7
6435,25,Connecticut,32,crypto,2017,1
6436,25,Maine,25,crypto,2017,1
6437,25,Massachusetts,63,crypto,2017,0
6438,25,New Hampshire,26,crypto,2017,1
6439,25,Rhode Island,7,crypto,2017,0
6440,25,Vermont,22,crypto,2017,4
6441,25,Middle Atlantic,355,crypto,2017,16
6442,25,New Jersey,43,crypto,2017,3
6443,25,New York (excluding New York City),94,crypto,2017,2
6444,25,New York City,66,crypto,2017,1
6445,25,Pennsylvania,152,crypto,2017,10
6446,25,East North Central,771,crypto,2017,37
6447,25,Illinois,128,crypto,2017,3
6448,25,Indiana,73,crypto,2017,3
6449,25,Michigan,163,crypto,2017,4
6450,25,Ohio,178,crypto,2017,10
6451,25,Wisconsin,229,crypto,2017,17
6452,25,West North Central,642,crypto,2017,39
6453,25,Iowa,180,crypto,2017,11
6454,25,Kansas,42,crypto,2017,3
6455,25,Minnesota,164,crypto,2017,7
6456,25,Missouri,107,crypto,2017,12
6457,25,Nebraska,66,crypto,2017,2
6458,25,North Dakota,27,crypto,2017,0
6459,25,South Dakota,56,crypto,2017,4
6460,25,South Atlantic,528,crypto,2017,25
6461,25,Delaware,8,crypto,2017,0
6462,25,District of Columbia,8,crypto,2017,0
6463,25,Florida,184,crypto,2017,8
6464,25,Georgia,132,crypto,2017,7
6465,25,Maryland,26,crypto,2017,0
6466,25,North Carolina,59,crypto,2017,2
6467,25,South Carolina,30,crypto,2017,2
6468,25,Virginia,67,crypto,2017,5
6469,25,West Virginia,14,crypto,2017,1
6470,25,East South Central,192,crypto,2017,10
6471,25,Alabama,71,crypto,2017,5
6472,25,Kentucky,31,crypto,2017,-3
6473,25,Mississippi,25,crypto,2017,3
6474,25,Tennessee,65,crypto,2017,5
6475,25,West South Central,329,crypto,2017,14
6476,25,Arkansas,36,crypto,2017,4
6477,25,Louisiana,48,crypto,2017,3
6478,25,Oklahoma,36,crypto,2017,3
6479,25,Texas,209,crypto,2017,4
6480,25,Mountain,297,crypto,2017,10
6481,25,Arizona,43,crypto,2017,2
6482,25,Colorado,78,crypto,2017,1
6483,25,Idaho,36,crypto,2017,2
6484,25,Montana,40,crypto,2017,0
6485,25,Nevada,12,crypto,2017,0
6486,25,New Mexico,24,crypto,2017,2
6487,25,Utah,57,crypto,2017,3
6488,25,Wyoming,7,crypto,2017,0
6489,25,Pacific,316,crypto,2017,12
6491,25,California,195,crypto,2017,11
6493,25,Oregon,115,crypto,2017,1
6494,25,Washington,0,crypto,2017,0
6496,25,Commonwealth of Northern Mariana Islands,0,crypto,2017,0
6498,25,Puerto Rico,0,crypto,2017,0
6499,25,U.S. Virgin Islands,0,crypto,2017,0
6634,25,United States,2830,stec,2017,193
6635,25,New England,124,stec,2017,5
6636,25,Connecticut,20,stec,2017,0
6637,25,Maine,8,stec,2017,0
6638,25,Massachusetts,70,stec,2017,1
6639,25,New Hampshire,17,stec,2017,2
6640,25,Rhode Island,2,stec,2017,0
6641,25,Vermont,7,stec,2017,2
6642,25,Middle Atlantic,276,stec,2017,11
6643,25,New Jersey,52,stec,2017,2
6644,25,New York (excluding New York City),86,stec,2017,3
6645,25,New York City,53,stec,2017,3
6646,25,Pennsylvania,85,stec,2017,3
6647,25,East North Central,329,stec,2017,25
6648,25,Illinois,82,stec,2017,6
6649,25,Indiana,36,stec,2017,3
6650,25,Michigan,56,stec,2017,2
6651,25,Ohio,84,stec,2017,12
6652,25,Wisconsin,71,stec,2017,2
6653,25,West North Central,590,stec,2017,52
6654,25,Iowa,89,stec,2017,15
6655,25,Kansas,44,stec,2017,2
6656,25,Minnesota,213,stec,2017,21
6657,25,Missouri,124,stec,2017,9
6658,25,Nebraska,61,stec,2017,4
6659,25,North Dakota,21,stec,2017,1
6660,25,South Dakota,38,stec,2017,0
6661,25,South Atlantic,303,stec,2017,16
6662,25,Delaware,5,stec,2017,1
6663,25,District of Columbia,2,stec,2017,0
6664,25,Florida,77,stec,2017,5
6665,25,Georgia,72,stec,2017,5
6666,25,Maryland,32,stec,2017,2
6667,25,North Carolina,27,stec,2017,3
6668,25,South Carolina,16,stec,2017,0
6669,25,Virginia,70,stec,2017,0
6670,25,West Virginia,2,stec,2017,0
6671,25,East South Central,123,stec,2017,5
6672,25,Alabama,16,stec,2017,1
6673,25,Kentucky,19,stec,2017,0
6674,25,Mississippi,11,stec,2017,1
6675,25,Tennessee,77,stec,2017,3
6676,25,West South Central,496,stec,2017,31
6677,25,Arkansas,25,stec,2017,2
6678,25,Louisiana,18,stec,2017,2
6679,25,Oklahoma,30,stec,2017,3
6680,25,Texas,423,stec,2017,24
6681,25,Mountain,366,stec,2017,32
6682,25,Arizona,79,stec,2017,9
6683,25,Colorado,105,stec,2017,9
6684,25,Idaho,64,stec,2017,5
6685,25,Montana,43,stec,2017,3
6686,25,Nevada,14,stec,2017,1
6687,25,New Mexico,16,stec,2017,0
6688,25,Utah,42,stec,2017,5
6689,25,Wyoming,3,stec,2017,0
6690,25,Pacific,223,stec,2017,16
6692,25,California,116,stec,2017,8
6694,25,Oregon,88,stec,2017,8
6695,25,Washington,0,stec,2017,0
6696,25,American Samoa,0,stec,2017,0
6697,25,Commonwealth of Northern Mariana Islands,0,stec,2017,0
6699,25,Puerto Rico,0,stec,2017,0
6700,25,U.S. Virgin Islands,0,stec,2017,0
6500,25,United States,6167,grd,2017,246
6501,25,New England,412,grd,2017,19
6502,25,Connecticut,91,grd,2017,3
6503,25,Maine,38,grd,2017,3
6504,25,Massachusetts,224,grd,2017,9
6505,25,New Hampshire,41,grd,2017,4
6506,25,Rhode Island,18,grd,2017,0
6508,25,Middle Atlantic,1164,grd,2017,58
6509,25,New Jersey,184,grd,2017,8
6510,25,New York (excluding New York City),313,grd,2017,15
6511,25,New York City,452,grd,2017,22
6512,25,Pennsylvania,215,grd,2017,13
6513,25,East North Central,634,grd,2017,20
6515,25,Indiana,67,grd,2017,2
6516,25,Michigan,229,grd,2017,8
6517,25,Ohio,166,grd,2017,7
6518,25,Wisconsin,172,grd,2017,3
6519,25,West North Central,655,grd,2017,24
6520,25,Iowa,103,grd,2017,4
6521,25,Kansas,48,grd,2017,2
6522,25,Minnesota,277,grd,2017,13
6523,25,Missouri,106,grd,2017,3
6524,25,Nebraska,57,grd,2017,0
6525,25,North Dakota,15,grd,2017,0
6526,25,South Dakota,49,grd,2017,2
6527,25,South Atlantic,1093,grd,2017,43
6528,25,Delaware,8,grd,2017,0
6529,25,District of Columbia,19,grd,2017,1
6530,25,Florida,497,grd,2017,18
6531,25,Georgia,281,grd,2017,12
6532,25,Maryland,77,grd,2017,3
6533,25,North Carolina,0,grd,2017,0
6534,25,South Carolina,68,grd,2017,4
6535,25,Virginia,98,grd,2017,4
6536,25,West Virginia,45,grd,2017,1
6537,25,East South Central,80,grd,2017,4
6538,25,Alabama,80,grd,2017,4
6542,25,West South Central,130,grd,2017,7
6543,25,Arkansas,53,grd,2017,1
6544,25,Louisiana,77,grd,2017,6
6547,25,Mountain,547,grd,2017,26
6548,25,Arizona,67,grd,2017,3
6549,25,Colorado,209,grd,2017,14
6550,25,Idaho,68,grd,2017,3
6551,25,Montana,46,grd,2017,-1
6552,25,Nevada,18,grd,2017,2
6553,25,New Mexico,39,grd,2017,1
6554,25,Utah,81,grd,2017,2
6555,25,Wyoming,19,grd,2017,2
6556,25,Pacific,1452,grd,2017,45
6558,25,California,1250,grd,2017,34
6560,25,Oregon,130,grd,2017,9
6561,25,Washington,0,grd,2017,0
6562,25,American Samoa,0,grd,2017,0
6563,25,Commonwealth of Northern Mariana Islands,0,grd,2017,0
6565,25,Puerto Rico,9,grd,2017,1
6566,25,U.S. Virgin Islands,0,grd,2017,0
6567,25,United States,2537,lgn,2017,153
6568,25,New England,123,lgn,2017,16
6569,25,Connecticut,38,lgn,2017,3
6570,25,Maine,3,lgn,2017,2
6571,25,Massachusetts,56,lgn,2017,8
6572,25,New Hampshire,17,lgn,2017,1
6573,25,Rhode Island,5,lgn,2017,2
6574,25,Vermont,4,lgn,2017,0
6575,25,Middle Atlantic,503,lgn,2017,35
6576,25,New Jersey,84,lgn,2017,2
6577,25,New York (excluding New York City),159,lgn,2017,10
6578,25,New York City,96,lgn,2017,11
6579,25,Pennsylvania,164,lgn,2017,12
6580,25,East North Central,484,lgn,2017,32
6581,25,Illinois,99,lgn,2017,9
6582,25,Indiana,59,lgn,2017,4
6583,25,Michigan,92,lgn,2017,8
6584,25,Ohio,181,lgn,2017,9
6585,25,Wisconsin,53,lgn,2017,2
6586,25,West North Central,149,lgn,2017,8
