year,week,pathogen,num_cases,current_week,state
2004,46,shig,12182,381,US
2004,46,shig,273,6,NE
2004,46,shig,1072,15,MIDATL
2004,46,shig,1105,20,ENC
2004,46,shig,386,18,WNC
2004,46,shig,28,5,NE
2004,46,shig,2644,68,SATL
2004,46,shig,838,55,ESC
2004,46,shig,3322,114,WSC
2004,46,shig,755,25,MTN
2004,46,shig,1787,60,PAC
2004,46,ecoli,2740,73,US
2004,46,ecoli,209,5,NE
2004,46,ecoli,366,14,MIDATL
2004,46,ecoli,514,10,ENC
2004,46,ecoli,519,9,WNC
2004,46,ecoli,66,0,NE
2004,46,ecoli,239,5,SATL
2004,46,ecoli,120,5,ESC
2004,46,ecoli,92,4,WSC
2004,46,ecoli,276,5,MTN
2004,46,ecoli,405,16,PAC
2004,45,crypto,3198,56,US
2004,45,crypto,161,0,NE
2004,45,crypto,518,8,MIDATL
2004,45,crypto,964,18,ENC
2004,45,crypto,366,5,WNC
2004,45,crypto,27,1,NE
2004,45,crypto,473,9,SATL
2004,45,crypto,133,7,ESC
2004,45,crypto,123,3,WSC
2004,45,crypto,155,6,MTN
2004,45,crypto,305,0,PAC
2004,45,grd,17020,447,US
2004,45,grd,1569,20,NE
2004,45,grd,3529,72,MIDATL
2004,45,grd,2847,89,ENC
2004,45,grd,1841,80,WNC
2004,45,grd,137,10,NE
2004,45,grd,2584,60,SATL
2004,45,grd,369,7,ESC
2004,45,grd,295,11,WSC
2004,45,grd,1327,35,MTN
2004,45,grd,2659,73,PAC
2004,45,lgn,1783,43,US
2004,45,lgn,82,1,NE
2004,45,lgn,505,6,MIDATL
2004,45,lgn,432,6,ENC
2004,45,lgn,53,2,WNC
2004,45,lgn,4,1,NE
2004,45,lgn,362,17,SATL
2004,45,lgn,89,0,ESC
2004,45,lgn,127,4,WSC
2004,45,lgn,74,4,MTN
2004,45,lgn,59,3,PAC
2004,45,salm,36614,729,US
2004,45,salm,1827,22,NE
2004,45,salm,5066,89,MIDATL
2004,45,salm,4564,82,ENC
2004,45,salm,2108,25,WNC
2004,45,salm,156,4,NE
2004,45,salm,9908,200,SATL
2004,45,salm,2422,65,ESC
2004,45,salm,3805,100,WSC
2004,45,salm,2070,57,MTN
2004,45,salm,4844,89,PAC
2004,45,shig,11801,316,US
2004,45,shig,267,3,NE
2004,45,shig,1057,12,MIDATL
2004,45,shig,1085,38,ENC
2004,45,shig,368,7,WNC
2004,45,shig,23,2,NE
2004,45,shig,2576,38,SATL
2004,45,shig,783,28,ESC
2004,45,shig,3208,112,WSC
2004,45,shig,730,28,MTN
2004,45,shig,1727,50,PAC
2004,45,ecoli,2667,66,US
2004,45,ecoli,204,2,NE
2004,45,ecoli,352,6,MIDATL
2004,45,ecoli,504,7,ENC
2004,45,ecoli,510,10,WNC
2004,45,ecoli,66,1,NE
2004,45,ecoli,234,8,SATL
2004,45,ecoli,115,5,ESC
2004,45,ecoli,88,3,WSC
2004,45,ecoli,271,10,MTN
2004,45,ecoli,389,15,PAC
2004,44,crypto,3142,75,US
2004,44,crypto,161,3,NE
2004,44,crypto,510,17,MIDATL
2004,44,crypto,946,15,ENC
2004,44,crypto,361,13,WNC
2004,44,crypto,26,0,NE
2004,44,crypto,464,5,SATL
2004,44,crypto,126,2,ESC
2004,44,crypto,120,5,WSC
2004,44,crypto,149,1,MTN
2004,44,crypto,305,14,PAC
2004,44,grd,16573,412,US
2004,44,grd,1549,32,NE
2004,44,grd,3457,92,MIDATL
2004,44,grd,2758,68,ENC
2004,44,grd,1761,38,WNC
2004,44,grd,127,3,NE
2004,44,grd,2524,57,SATL
2004,44,grd,362,11,ESC
2004,44,grd,284,9,WSC
2004,44,grd,1292,23,MTN
2004,44,grd,2586,82,PAC
2004,44,lgn,1740,56,US
2004,44,lgn,81,1,NE
2004,44,lgn,499,25,MIDATL
2004,44,lgn,426,12,ENC
2004,44,lgn,51,1,WNC
2004,44,lgn,3,0,NE
2004,44,lgn,345,8,SATL
2004,44,lgn,89,0,ESC
2004,44,lgn,123,3,WSC
2004,44,lgn,70,2,MTN
2004,44,lgn,56,4,PAC
2004,44,salm,35885,805,US
2004,44,salm,1805,18,NE
2004,44,salm,4977,69,MIDATL
2004,44,salm,4482,64,ENC
2004,44,salm,2083,34,WNC
2004,44,salm,152,8,NE
2004,44,salm,9708,273,SATL
2004,44,salm,2357,56,ESC
2004,44,salm,3705,113,WSC
2004,44,salm,2013,39,MTN
2004,44,salm,4755,139,PAC
2004,44,shig,11485,315,US
2004,44,shig,264,3,NE
2004,44,shig,1045,15,MIDATL
2004,44,shig,1047,27,ENC
2004,44,shig,361,5,WNC
2004,44,shig,21,0,NE
2004,44,shig,2538,49,SATL
2004,44,shig,755,34,ESC
2004,44,shig,3096,100,WSC
2004,44,shig,702,12,MTN
2004,44,shig,1677,70,PAC
2004,44,ecoli,2601,56,US
2004,44,ecoli,202,9,NE
2004,44,ecoli,346,11,MIDATL
2004,44,ecoli,497,9,ENC
2004,44,ecoli,500,8,WNC
2004,44,ecoli,65,0,NE
2004,44,ecoli,226,3,SATL
2004,44,ecoli,110,1,ESC
2004,44,ecoli,85,3,WSC
2004,44,ecoli,261,6,MTN
2004,44,ecoli,374,6,PAC
2004,43,crypto,3067,101,US
2004,43,crypto,158,4,NE
2004,43,crypto,493,48,MIDATL
2004,43,crypto,931,20,ENC
2004,43,crypto,348,7,WNC
2004,43,crypto,26,1,NE
2004,43,crypto,459,9,SATL
2004,43,crypto,124,5,ESC
2004,43,crypto,115,2,WSC
2004,43,crypto,148,3,MTN
2004,43,crypto,291,3,PAC
2004,43,grd,16161,510,US
2004,43,grd,1517,63,NE
2004,43,grd,3365,90,MIDATL
2004,43,grd,2690,84,ENC
2004,43,grd,1723,52,WNC
2004,43,grd,124,5,NE
2004,43,grd,2467,70,SATL
2004,43,grd,351,9,ESC
2004,43,grd,275,7,WSC
2004,43,grd,1269,51,MTN
2004,43,grd,2504,84,PAC
2004,43,lgn,1684,36,US
2004,43,lgn,80,2,NE
2004,43,lgn,474,10,MIDATL
2004,43,lgn,414,10,ENC
2004,43,lgn,50,1,WNC
2004,43,lgn,3,0,NE
2004,43,lgn,337,8,SATL
2004,43,lgn,89,0,ESC
2004,43,lgn,120,5,WSC
2004,43,lgn,68,0,MTN
2004,43,lgn,52,0,PAC
2004,43,salm,35080,845,US
2004,43,salm,1787,36,NE
2004,43,salm,4908,89,MIDATL
2004,43,salm,4418,68,ENC
2004,43,salm,2049,30,WNC
2004,43,salm,144,6,NE
2004,43,salm,9435,274,SATL
2004,43,salm,2301,72,ESC
2004,43,salm,3592,128,WSC
2004,43,salm,1974,30,MTN
2004,43,salm,4616,118,PAC
2004,43,shig,11170,343,US
2004,43,shig,261,5,NE
2004,43,shig,1030,13,MIDATL
2004,43,shig,1020,48,ENC
2004,43,shig,356,16,WNC
2004,43,shig,21,2,NE
2004,43,shig,2489,38,SATL
2004,43,shig,721,33,ESC
2004,43,shig,2996,128,WSC
2004,43,shig,690,12,MTN
2004,43,shig,1607,50,PAC
2004,43,ecoli,2545,82,US
2004,43,ecoli,193,7,NE
2004,43,ecoli,335,23,MIDATL
2004,43,ecoli,488,10,ENC
2004,43,ecoli,492,12,WNC
2004,43,ecoli,65,0,NE
2004,43,ecoli,223,6,SATL
2004,43,ecoli,109,2,ESC
2004,43,ecoli,82,3,WSC
2004,43,ecoli,255,13,MTN
2004,43,ecoli,368,6,PAC
2004,42,crypto,2966,91,US
2004,42,crypto,154,2,NE
2004,42,crypto,445,22,MIDATL
2004,42,crypto,911,14,ENC
2004,42,crypto,341,16,WNC
2004,42,crypto,25,1,NE
2004,42,crypto,450,16,SATL
2004,42,crypto,119,2,ESC
2004,42,crypto,113,16,WSC
2004,42,crypto,145,1,MTN
2004,42,crypto,288,2,PAC
2004,42,grd,15651,457,US
2004,42,grd,1454,36,NE
2004,42,grd,3275,97,MIDATL
2004,42,grd,2606,110,ENC
2004,42,grd,1671,24,WNC
2004,42,grd,119,1,NE
2004,42,grd,2397,73,SATL
2004,42,grd,342,7,ESC
2004,42,grd,268,10,WSC
2004,42,grd,1218,16,MTN
2004,42,grd,2420,84,PAC
2004,42,lgn,1648,49,US
2004,42,lgn,78,4,NE
2004,42,lgn,464,14,MIDATL
2004,42,lgn,404,11,ENC
2004,42,lgn,49,3,WNC
2004,42,lgn,3,0,NE
2004,42,lgn,329,9,SATL
2004,42,lgn,89,4,ESC
2004,42,lgn,115,4,WSC
2004,42,lgn,68,0,MTN
2004,42,lgn,52,0,PAC
2004,42,salm,34235,1056,US
2004,42,salm,1751,42,NE
2004,42,salm,4819,87,MIDATL
2004,42,salm,4350,109,ENC
2004,42,salm,2019,46,WNC
2004,42,salm,138,1,NE
2004,42,salm,9161,318,SATL
2004,42,salm,2229,33,ESC
2004,42,salm,3464,205,WSC
2004,42,salm,1944,85,MTN
2004,42,salm,4498,131,PAC
2004,42,shig,10827,384,US
2004,42,shig,256,6,NE
2004,42,shig,1017,23,MIDATL
2004,42,shig,972,28,ENC
2004,42,shig,340,4,WNC
2004,42,shig,19,0,NE
2004,42,shig,2451,78,SATL
2004,42,shig,688,13,ESC
2004,42,shig,2868,123,WSC
2004,42,shig,678,42,MTN
2004,42,shig,1557,67,PAC
2004,42,ecoli,2463,79,US
2004,42,ecoli,186,5,NE
2004,42,ecoli,312,8,MIDATL
2004,42,ecoli,478,14,ENC
2004,42,ecoli,480,7,WNC
2004,42,ecoli,65,0,NE
2004,42,ecoli,217,17,SATL
2004,42,ecoli,107,6,ESC
2004,42,ecoli,79,2,WSC
2004,42,ecoli,242,3,MTN
2004,42,ecoli,362,17,PAC
2004,41,crypto,2875,65,US
2004,41,crypto,152,4,NE
2004,41,crypto,423,11,MIDATL
2004,41,crypto,897,26,ENC
2004,41,crypto,325,3,WNC
2004,41,crypto,24,0,NE
2004,41,crypto,434,9,SATL
2004,41,crypto,117,3,ESC
2004,41,crypto,97,4,WSC
2004,41,crypto,144,2,MTN
2004,41,crypto,286,3,PAC
2004,41,grd,15194,425,US
2004,41,grd,1418,42,NE
2004,41,grd,3178,78,MIDATL
2004,41,grd,2496,95,ENC
2004,41,grd,1647,44,WNC
2004,41,grd,118,2,NE
2004,41,grd,2324,63,SATL
2004,41,grd,335,10,ESC
2004,41,grd,258,8,WSC
2004,41,grd,1202,27,MTN
2004,41,grd,2336,58,PAC
2004,41,lgn,1599,34,US
2004,41,lgn,74,1,NE
2004,41,lgn,450,16,MIDATL
2004,41,lgn,393,5,ENC
2004,41,lgn,46,0,WNC
2004,41,lgn,3,0,NE
2004,41,lgn,320,9,SATL
2004,41,lgn,85,1,ESC
2004,41,lgn,111,1,WSC
2004,41,lgn,68,0,MTN
2004,41,lgn,52,1,PAC
2004,41,salm,33179,859,US
2004,41,salm,1709,27,NE
2004,41,salm,4732,75,MIDATL
2004,41,salm,4241,95,ENC
2004,41,salm,1973,44,WNC
2004,41,salm,137,10,NE
2004,41,salm,8843,260,SATL
2004,41,salm,2196,57,ESC
2004,41,salm,3259,142,WSC
2004,41,salm,1859,35,MTN
2004,41,salm,4367,124,PAC
2004,41,shig,10443,292,US
2004,41,shig,250,4,NE
2004,41,shig,994,24,MIDATL
2004,41,shig,944,20,ENC
2004,41,shig,336,3,WNC
2004,41,shig,19,0,NE
2004,41,shig,2373,47,SATL
2004,41,shig,675,23,ESC
2004,41,shig,2745,107,WSC
2004,41,shig,636,17,MTN
2004,41,shig,1490,47,PAC
2004,41,ecoli,2384,64,US
2004,41,ecoli,181,4,NE
2004,41,ecoli,304,10,MIDATL
2004,41,ecoli,464,18,ENC
2004,41,ecoli,473,4,WNC
2004,41,ecoli,65,0,NE
2004,41,ecoli,200,4,SATL
2004,41,ecoli,101,0,ESC
2004,41,ecoli,77,0,WSC
2004,41,ecoli,239,14,MTN
2004,41,ecoli,345,10,PAC
2004,40,crypto,2810,84,US
2004,40,crypto,148,5,NE
2004,40,crypto,412,18,MIDATL
2004,40,crypto,871,20,ENC
2004,40,crypto,322,4,WNC
2004,40,crypto,24,0,NE
2004,40,crypto,425,17,SATL
2004,40,crypto,114,0,ESC
2004,40,crypto,93,12,WSC
2004,40,crypto,142,1,MTN
2004,40,crypto,283,7,PAC
2004,40,grd,14769,491,US
2004,40,grd,1376,41,NE
2004,40,grd,3100,77,MIDATL
2004,40,grd,2401,120,ENC
2004,40,grd,1603,57,WNC
2004,40,grd,116,2,NE
2004,40,grd,2261,69,SATL
2004,40,grd,325,12,ESC
2004,40,grd,250,7,WSC
2004,40,grd,1175,33,MTN
2004,40,grd,2278,75,PAC
2004,40,lgn,1565,56,US
2004,40,lgn,73,4,NE
2004,40,lgn,434,23,MIDATL
2004,40,lgn,388,10,ENC
2004,40,lgn,46,0,WNC
2004,40,lgn,3,0,NE
2004,40,lgn,311,11,SATL
2004,40,lgn,84,4,ESC
2004,40,lgn,110,2,WSC
2004,40,lgn,68,1,MTN
2004,40,lgn,51,1,PAC
2004,40,salm,32320,934,US
2004,40,salm,1682,39,NE
2004,40,salm,4657,95,MIDATL
2004,40,salm,4146,90,ENC
2004,40,salm,1929,59,WNC
2004,40,salm,127,4,NE
2004,40,salm,8583,270,SATL
2004,40,salm,2139,82,ESC
2004,40,salm,3117,99,WSC
2004,40,salm,1824,37,MTN
2004,40,salm,4243,163,PAC
2004,40,shig,10151,304,US
2004,40,shig,246,10,NE
2004,40,shig,970,23,MIDATL
2004,40,shig,924,26,ENC
2004,40,shig,333,5,WNC
2004,40,shig,19,0,NE
2004,40,shig,2326,69,SATL
2004,40,shig,652,26,ESC
2004,40,shig,2638,58,WSC
2004,40,shig,619,8,MTN
2004,40,shig,1443,79,PAC
2004,40,ecoli,2320,85,US
2004,40,ecoli,177,4,NE
2004,40,ecoli,294,10,MIDATL
2004,40,ecoli,446,11,ENC
2004,40,ecoli,469,16,WNC
2004,40,ecoli,65,2,NE
2004,40,ecoli,196,6,SATL
2004,40,ecoli,101,2,ESC
2004,40,ecoli,77,4,WSC
2004,40,ecoli,225,12,MTN
2004,40,ecoli,335,20,PAC
2004,39,crypto,2726,108,US
2004,39,crypto,143,3,NE
2004,39,crypto,394,17,MIDATL
2004,39,crypto,851,28,ENC
2004,39,crypto,318,17,WNC
2004,39,crypto,24,0,NE
2004,39,crypto,408,22,SATL
2004,39,crypto,114,5,ESC
2004,39,crypto,81,0,WSC
2004,39,crypto,141,3,MTN
2004,39,crypto,276,13,PAC
2004,39,grd,14278,506,US
2004,39,grd,1335,56,NE
2004,39,grd,3023,88,MIDATL
2004,39,grd,2281,114,ENC
2004,39,grd,1546,38,WNC
2004,39,grd,114,5,NE
2004,39,grd,2192,66,SATL
2004,39,grd,313,17,ESC
2004,39,grd,243,5,WSC
2004,39,grd,1142,31,MTN
2004,39,grd,2203,91,PAC
2004,39,lgn,1509,60,US
2004,39,lgn,69,3,NE
2004,39,lgn,411,18,MIDATL
2004,39,lgn,378,16,ENC
2004,39,lgn,46,0,WNC
2004,39,lgn,3,0,NE
2004,39,lgn,300,11,SATL
2004,39,lgn,80,8,ESC
2004,39,lgn,108,1,WSC
2004,39,lgn,67,1,MTN
2004,39,lgn,50,2,PAC
2004,39,salm,31386,1071,US
2004,39,salm,1643,35,NE
2004,39,salm,4562,110,MIDATL
2004,39,salm,4056,99,ENC
2004,39,salm,1870,68,WNC
2004,39,salm,123,4,NE
2004,39,salm,8313,357,SATL
2004,39,salm,2057,113,ESC
2004,39,salm,3018,98,WSC
2004,39,salm,1787,34,MTN
2004,39,salm,4080,157,PAC
2004,39,shig,9847,263,US
2004,39,shig,236,8,NE
2004,39,shig,947,15,MIDATL
2004,39,shig,898,22,ENC
2004,39,shig,328,4,WNC
2004,39,shig,19,0,NE
2004,39,shig,2257,34,SATL
2004,39,shig,626,16,ESC
2004,39,shig,2580,71,WSC
2004,39,shig,611,15,MTN
2004,39,shig,1364,78,PAC
2004,39,ecoli,2235,98,US
2004,39,ecoli,173,5,NE
2004,39,ecoli,284,15,MIDATL
2004,39,ecoli,435,13,ENC
2004,39,ecoli,453,21,WNC
2004,39,ecoli,63,1,NE
2004,39,ecoli,190,12,SATL
2004,39,ecoli,99,1,ESC
2004,39,ecoli,73,1,WSC
2004,39,ecoli,213,9,MTN
2004,39,ecoli,315,21,PAC
2004,38,crypto,2618,129,US
2004,38,crypto,140,5,NE
2004,38,crypto,377,26,MIDATL
2004,38,crypto,823,39,ENC
2004,38,crypto,301,9,WNC
2004,38,crypto,24,0,NE
2004,38,crypto,386,19,SATL
2004,38,crypto,109,4,ESC
2004,38,crypto,81,7,WSC
2004,38,crypto,138,4,MTN
2004,38,crypto,263,16,PAC
2004,38,grd,13772,518,US
2004,38,grd,1279,39,NE
2004,38,grd,2935,122,MIDATL
2004,38,grd,2167,87,ENC
2004,38,grd,1508,48,WNC
2004,38,grd,109,5,NE
2004,38,grd,2126,84,SATL
2004,38,grd,296,24,ESC
2004,38,grd,238,8,WSC
2004,38,grd,1111,40,MTN
2004,38,grd,2112,66,PAC
2004,38,lgn,1449,56,US
2004,38,lgn,66,5,NE
2004,38,lgn,393,19,MIDATL
2004,38,lgn,362,13,ENC
2004,38,lgn,46,2,WNC
2004,38,lgn,3,1,NE
2004,38,lgn,289,10,SATL
2004,38,lgn,72,2,ESC
2004,38,lgn,107,3,WSC
2004,38,lgn,66,1,MTN
2004,38,lgn,48,1,PAC
2004,38,salm,30315,1064,US
2004,38,salm,1608,46,NE
2004,38,salm,4452,141,MIDATL
2004,38,salm,3957,132,ENC
2004,38,salm,1802,53,WNC
2004,38,salm,119,3,NE
2004,38,salm,7956,303,SATL
2004,38,salm,1944,79,ESC
2004,38,salm,2920,131,WSC
2004,38,salm,1753,68,MTN
2004,38,salm,3923,111,PAC
2004,38,shig,9584,287,US
2004,38,shig,228,12,NE
2004,38,shig,932,22,MIDATL
2004,38,shig,876,38,ENC
2004,38,shig,324,7,WNC
2004,38,shig,19,0,NE
2004,38,shig,2223,56,SATL
2004,38,shig,610,11,ESC
2004,38,shig,2509,79,WSC
2004,38,shig,596,19,MTN
2004,38,shig,1286,43,PAC
2004,38,ecoli,2137,99,US
2004,38,ecoli,168,1,NE
2004,38,ecoli,269,10,MIDATL
2004,38,ecoli,422,26,ENC
2004,38,ecoli,432,21,WNC
2004,38,ecoli,62,5,NE
2004,38,ecoli,178,10,SATL
2004,38,ecoli,98,3,ESC
2004,38,ecoli,72,0,WSC
2004,38,ecoli,204,11,MTN
2004,38,ecoli,294,17,PAC
2004,37,crypto,2489,157,US
2004,37,crypto,135,8,NE
2004,37,crypto,351,22,MIDATL
2004,37,crypto,784,41,ENC
2004,37,crypto,292,8,WNC
2004,37,crypto,24,0,NE
2004,37,crypto,367,16,SATL
2004,37,crypto,105,8,ESC
2004,37,crypto,74,2,WSC
2004,37,crypto,134,5,MTN
2004,37,crypto,247,47,PAC
2004,37,grd,13254,542,US
2004,37,grd,1240,54,NE
2004,37,grd,2813,121,MIDATL
2004,37,grd,2080,91,ENC
2004,37,grd,1460,67,WNC
2004,37,grd,104,6,NE
2004,37,grd,2042,70,SATL
2004,37,grd,272,11,ESC
2004,37,grd,230,15,WSC
2004,37,grd,1071,35,MTN
2004,37,grd,2046,78,PAC
2004,37,lgn,1393,53,US
2004,37,lgn,61,4,NE
2004,37,lgn,374,22,MIDATL
2004,37,lgn,349,12,ENC
2004,37,lgn,44,3,WNC
2004,37,lgn,2,0,NE
2004,37,lgn,279,10,SATL
2004,37,lgn,70,0,ESC
2004,37,lgn,104,0,WSC
2004,37,lgn,65,2,MTN
2004,37,lgn,47,0,PAC
2004,37,salm,29251,1250,US
2004,37,salm,1562,74,NE
2004,37,salm,4311,135,MIDATL
2004,37,salm,3825,127,ENC
2004,37,salm,1749,64,WNC
2004,37,salm,116,3,NE
2004,37,salm,7653,445,SATL
2004,37,salm,1865,83,ESC
2004,37,salm,2789,120,WSC
2004,37,salm,1685,61,MTN
2004,37,salm,3812,141,PAC
2004,37,shig,9297,310,US
2004,37,shig,216,6,NE
2004,37,shig,910,29,MIDATL
2004,37,shig,838,53,ENC
2004,37,shig,317,14,WNC
2004,37,shig,19,0,NE
2004,37,shig,2167,40,SATL
2004,37,shig,599,20,ESC
2004,37,shig,2430,57,WSC
2004,37,shig,577,25,MTN
2004,37,shig,1243,66,PAC
2004,37,ecoli,2038,97,US
2004,37,ecoli,167,5,NE
2004,37,ecoli,259,13,MIDATL
2004,37,ecoli,396,22,ENC
2004,37,ecoli,411,19,WNC
2004,37,ecoli,57,1,NE
2004,37,ecoli,168,9,SATL
2004,37,ecoli,95,4,ESC
2004,37,ecoli,72,1,WSC
2004,37,ecoli,193,6,MTN
2004,37,ecoli,277,18,PAC
2004,36,crypto,2332,104,US
2004,36,crypto,127,4,NE
2004,36,crypto,329,18,MIDATL
2004,36,crypto,743,36,ENC
2004,36,crypto,284,13,WNC
2004,36,crypto,24,1,NE
2004,36,crypto,351,7,SATL
2004,36,crypto,97,3,ESC
2004,36,crypto,72,2,WSC
2004,36,crypto,129,6,MTN
2004,36,crypto,200,15,PAC
2004,36,grd,12712,536,US
2004,36,grd,1186,60,NE
2004,36,grd,2692,93,MIDATL
2004,36,grd,1989,81,ENC
2004,36,grd,1393,88,WNC
2004,36,grd,98,7,NE
2004,36,grd,1972,65,SATL
2004,36,grd,261,9,ESC
2004,36,grd,215,12,WSC
2004,36,grd,1036,45,MTN
2004,36,grd,1968,83,PAC
2004,36,lgn,1340,52,US
2004,36,lgn,57,9,NE
2004,36,lgn,352,12,MIDATL
2004,36,lgn,337,12,ENC
2004,36,lgn,41,3,WNC
2004,36,lgn,2,0,NE
2004,36,lgn,269,5,SATL
2004,36,lgn,70,2,ESC
2004,36,lgn,104,4,WSC
2004,36,lgn,63,3,MTN
2004,36,lgn,47,2,PAC
2004,36,salm,28001,971,US
2004,36,salm,1488,59,NE
2004,36,salm,4176,131,MIDATL
2004,36,salm,3698,106,ENC
2004,36,salm,1685,62,WNC
2004,36,salm,113,10,NE
2004,36,salm,7208,266,SATL
2004,36,salm,1782,54,ESC
2004,36,salm,2669,115,WSC
2004,36,salm,1624,54,MTN
2004,36,salm,3671,124,PAC
2004,36,shig,8987,326,US
2004,36,shig,210,11,NE
2004,36,shig,881,30,MIDATL
2004,36,shig,785,27,ENC
2004,36,shig,303,11,WNC
2004,36,shig,19,1,NE
2004,36,shig,2127,73,SATL
2004,36,shig,579,17,ESC
2004,36,shig,2373,79,WSC
2004,36,shig,552,15,MTN
2004,36,shig,1177,63,PAC
2004,36,ecoli,1941,73,US
2004,36,ecoli,162,6,NE
2004,36,ecoli,246,11,MIDATL
2004,36,ecoli,374,19,ENC
2004,36,ecoli,392,10,WNC
2004,36,ecoli,56,3,NE
2004,36,ecoli,159,1,SATL
2004,36,ecoli,91,3,ESC
2004,36,ecoli,71,2,WSC
2004,36,ecoli,187,7,MTN
2004,36,ecoli,259,14,PAC
2004,35,crypto,2228,110,US
2004,35,crypto,123,7,NE
2004,35,crypto,311,11,MIDATL
2004,35,crypto,707,33,ENC
2004,35,crypto,271,19,WNC
2004,35,crypto,23,0,NE
2004,35,crypto,344,15,SATL
2004,35,crypto,94,3,ESC
2004,35,crypto,70,2,WSC
2004,35,crypto,123,7,MTN
2004,35,crypto,185,13,PAC
2004,35,grd,12176,544,US
2004,35,grd,1126,89,NE
2004,35,grd,2599,112,MIDATL
2004,35,grd,1908,81,ENC
2004,35,grd,1305,52,WNC
2004,35,grd,91,1,NE
2004,35,grd,1907,59,SATL
2004,35,grd,252,20,ESC
2004,35,grd,203,8,WSC
2004,35,grd,991,51,MTN
2004,35,grd,1885,72,PAC
2004,35,lgn,1288,80,US
2004,35,lgn,48,7,NE
2004,35,lgn,340,19,MIDATL
2004,35,lgn,325,35,ENC
2004,35,lgn,38,3,WNC
2004,35,lgn,2,0,NE
2004,35,lgn,264,8,SATL
2004,35,lgn,68,3,ESC
2004,35,lgn,100,1,WSC
2004,35,lgn,60,2,MTN
2004,35,lgn,45,2,PAC
2004,35,salm,27030,1096,US
2004,35,salm,1429,52,NE
2004,35,salm,4045,152,MIDATL
2004,35,salm,3592,139,ENC
2004,35,salm,1623,51,WNC
2004,35,salm,103,2,NE
2004,35,salm,6942,307,SATL
2004,35,salm,1728,113,ESC
2004,35,salm,2554,109,WSC
2004,35,salm,1570,57,MTN
2004,35,salm,3547,116,PAC
2004,35,shig,8661,401,US
2004,35,shig,199,9,NE
2004,35,shig,851,34,MIDATL
2004,35,shig,758,27,ENC
2004,35,shig,292,15,WNC
2004,35,shig,18,4,NE
2004,35,shig,2054,99,SATL
2004,35,shig,562,31,ESC
2004,35,shig,2294,80,WSC
2004,35,shig,537,35,MTN
2004,35,shig,1114,71,PAC
2004,35,ecoli,1868,80,US
2004,35,ecoli,156,4,NE
2004,35,ecoli,235,17,MIDATL
2004,35,ecoli,355,10,ENC
2004,35,ecoli,382,14,WNC
2004,35,ecoli,53,1,NE
2004,35,ecoli,158,2,SATL
2004,35,ecoli,88,4,ESC
2004,35,ecoli,69,5,WSC
2004,35,ecoli,180,11,MTN
2004,35,ecoli,245,13,PAC
2004,34,crypto,2118,138,US
2004,34,crypto,116,6,NE
2004,34,crypto,300,10,MIDATL
2004,34,crypto,674,59,ENC
2004,34,crypto,252,9,WNC
2004,34,crypto,23,5,NE
2004,34,crypto,329,19,SATL
2004,34,crypto,91,14,ESC
2004,34,crypto,68,2,WSC
2004,34,crypto,116,15,MTN
2004,34,crypto,172,4,PAC
2004,34,grd,11632,519,US
2004,34,grd,1037,38,NE
2004,34,grd,2487,100,MIDATL
2004,34,grd,1827,70,ENC
2004,34,grd,1253,44,WNC
2004,34,grd,90,1,NE
2004,34,grd,1848,102,SATL
2004,34,grd,232,9,ESC
2004,34,grd,195,8,WSC
2004,34,grd,940,50,MTN
2004,34,grd,1813,98,PAC
2004,34,lgn,1208,69,US
2004,34,lgn,41,3,NE
2004,34,lgn,321,15,MIDATL
2004,34,lgn,290,23,ENC
2004,34,lgn,35,3,WNC
2004,34,lgn,2,0,NE
2004,34,lgn,256,16,SATL
2004,34,lgn,65,5,ESC
2004,34,lgn,99,1,WSC
2004,34,lgn,58,3,MTN
2004,34,lgn,43,0,PAC
2004,34,salm,25934,1215,US
2004,34,salm,1377,49,NE
2004,34,salm,3893,162,MIDATL
2004,34,salm,3453,135,ENC
2004,34,salm,1572,51,WNC
2004,34,salm,101,4,NE
2004,34,salm,6635,411,SATL
2004,34,salm,1615,82,ESC
2004,34,salm,2445,110,WSC
2004,34,salm,1513,81,MTN
2004,34,salm,3431,134,PAC
2004,34,shig,8260,289,US
2004,34,shig,190,18,NE
2004,34,shig,817,18,MIDATL
2004,34,shig,731,31,ENC
2004,34,shig,277,12,WNC
2004,34,shig,14,1,NE
2004,34,shig,1955,63,SATL
2004,34,shig,531,25,ESC
2004,34,shig,2214,53,WSC
2004,34,shig,502,21,MTN
2004,34,shig,1043,48,PAC
2004,34,ecoli,1788,129,US
2004,34,ecoli,152,5,NE
2004,34,ecoli,218,8,MIDATL
2004,34,ecoli,345,21,ENC
2004,34,ecoli,368,29,WNC
2004,34,ecoli,52,6,NE
2004,34,ecoli,156,16,SATL
2004,34,ecoli,84,4,ESC
2004,34,ecoli,64,1,WSC
2004,34,ecoli,169,13,MTN
2004,34,ecoli,232,32,PAC
2004,33,crypto,1980,149,US
2004,33,crypto,110,6,NE
2004,33,crypto,290,10,MIDATL
2004,33,crypto,615,74,ENC
2004,33,crypto,243,10,WNC
2004,33,crypto,18,1,NE
2004,33,crypto,310,26,SATL
2004,33,crypto,77,9,ESC
2004,33,crypto,66,5,WSC
2004,33,crypto,101,4,MTN
2004,33,crypto,168,5,PAC
2004,33,grd,11113,551,US
2004,33,grd,999,52,NE
2004,33,grd,2387,115,MIDATL
