rowid,week,location,num_cases,pathogen,year,current_week
11534,38,New England,352,stec,2018,10
11535,38,Connecticut,93,stec,2018,2
11536,38,Maine,30,stec,2018,0
11537,38,Massachusetts,129,stec,2018,7
11538,38,New Hampshire,36,stec,2018,0
11539,38,Rhode Island,31,stec,2018,0
11540,38,Vermont,33,stec,2018,1
11541,38,Middle Atlantic,1141,stec,2018,44
11542,38,New Jersey,130,stec,2018,2
11543,38,New York (excluding New York City),305,stec,2018,17
11544,38,New York City,364,stec,2018,13
11545,38,Pennsylvania,342,stec,2018,12
11546,38,East North Central,1706,stec,2018,40
11547,38,Illinois,378,stec,2018,4
11548,38,Indiana,189,stec,2018,4
11549,38,Michigan,238,stec,2018,4
11550,38,Ohio,445,stec,2018,17
11551,38,Wisconsin,456,stec,2018,11
11552,38,West North Central,1865,stec,2018,45
11553,38,Iowa,480,stec,2018,11
11554,38,Kansas,200,stec,2018,8
11555,38,Minnesota,478,stec,2018,12
11556,38,Missouri,278,stec,2018,7
11557,38,Nebraska,180,stec,2018,2
11558,38,North Dakota,59,stec,2018,1
11559,38,South Dakota,190,stec,2018,4
11560,38,South Atlantic,1764,stec,2018,60
11561,38,Delaware,18,stec,2018,1
11562,38,District of Columbia,21,stec,2018,2
11563,38,Florida,623,stec,2018,12
11564,38,Georgia,126,stec,2018,7
11565,38,Maryland,175,stec,2018,7
11566,38,North Carolina,321,stec,2018,12
11567,38,South Carolina,122,stec,2018,5
11568,38,Virginia,283,stec,2018,10
11569,38,West Virginia,75,stec,2018,4
11570,38,East South Central,630,stec,2018,25
11571,38,Alabama,103,stec,2018,6
11572,38,Kentucky,130,stec,2018,10
11573,38,Mississippi,95,stec,2018,2
11574,38,Tennessee,302,stec,2018,7
11575,38,West South Central,1220,stec,2018,49
11576,38,Arkansas,96,stec,2018,1
11577,38,Louisiana,86,stec,2018,1
11578,38,Oklahoma,129,stec,2018,4
11579,38,Texas,909,stec,2018,43
11580,38,Mountain,1118,stec,2018,28
11581,38,Arizona,221,stec,2018,3
11582,38,Colorado,335,stec,2018,11
11583,38,Idaho,164,stec,2018,8
11584,38,Montana,91,stec,2018,0
11585,38,Nevada,35,stec,2018,1
11586,38,New Mexico,94,stec,2018,0
11587,38,Utah,141,stec,2018,2
11588,38,Wyoming,37,stec,2018,3
11589,38,Pacific,2018,stec,2018,38
11591,38,California,1734,stec,2018,33
11593,38,Oregon,254,stec,2018,5
11594,38,Washington,0,stec,2018,0
11657,38,U.S. Residents excluding U.S. Territories,11253,grd,2018,380
11658,38,New England,827,grd,2018,28
11659,38,Connecticut,139,grd,2018,2
11660,38,Maine,118,grd,2018,5
11661,38,Massachusetts,443,grd,2018,17
11662,38,New Hampshire,84,grd,2018,2
11663,38,Rhode Island,43,grd,2018,2
11665,38,Middle Atlantic,2198,grd,2018,92
11666,38,New Jersey,280,grd,2018,6
11667,38,New York (excluding New York City),633,grd,2018,32
11668,38,New York City,825,grd,2018,26
11669,38,Pennsylvania,460,grd,2018,28
11670,38,East North Central,1397,grd,2018,58
11672,38,Indiana,158,grd,2018,5
11673,38,Michigan,353,grd,2018,13
11674,38,Ohio,366,grd,2018,17
11675,38,Wisconsin,520,grd,2018,23
11676,38,West North Central,1069,grd,2018,32
11677,38,Iowa,199,grd,2018,7
11678,38,Kansas,95,grd,2018,3
11679,38,Minnesota,359,grd,2018,11
11680,38,Missouri,185,grd,2018,5
11681,38,Nebraska,97,grd,2018,4
11682,38,North Dakota,44,grd,2018,0
11683,38,South Dakota,90,grd,2018,2
11684,38,South Atlantic,1977,grd,2018,58
11685,38,Delaware,18,grd,2018,1
11686,38,District of Columbia,68,grd,2018,2
11687,38,Florida,810,grd,2018,21
11688,38,Georgia,491,grd,2018,20
11689,38,Maryland,117,grd,2018,2
11691,38,South Carolina,173,grd,2018,1
11692,38,Virginia,217,grd,2018,6
11693,38,West Virginia,83,grd,2018,5
11694,38,East South Central,172,grd,2018,9
11695,38,Alabama,172,grd,2018,9
11699,38,West South Central,250,grd,2018,13
11700,38,Arkansas,92,grd,2018,6
11701,38,Louisiana,158,grd,2018,7
11704,38,Mountain,985,grd,2018,29
11705,38,Arizona,112,grd,2018,2
11706,38,Colorado,390,grd,2018,16
11707,38,Idaho,96,grd,2018,3
11708,38,Montana,63,grd,2018,2
11709,38,Nevada,57,grd,2018,1
11710,38,New Mexico,51,grd,2018,2
11711,38,Utah,183,grd,2018,2
11712,38,Wyoming,33,grd,2018,1
11713,38,Pacific,2378,grd,2018,61
11715,38,California,2037,grd,2018,54
11717,38,Oregon,253,grd,2018,4
11718,38,Washington,0,grd,2018,0
11719,38,U.S. Residents excluding U.S. Territories,6559,lgn,2018,332
11720,38,New England,510,lgn,2018,22
11721,38,Connecticut,132,lgn,2018,9
11722,38,Maine,24,lgn,2018,2
11723,38,Massachusetts,251,lgn,2018,9
11724,38,New Hampshire,53,lgn,2018,1
11725,38,Rhode Island,39,lgn,2018,1
11726,38,Vermont,11,lgn,2018,0
11727,38,Middle Atlantic,1555,lgn,2018,88
11728,38,New Jersey,246,lgn,2018,17
11729,38,New York (excluding New York City),476,lgn,2018,22
11730,38,New York City,423,lgn,2018,25
11731,38,Pennsylvania,410,lgn,2018,24
11732,38,East North Central,1851,lgn,2018,90
11733,38,Illinois,399,lgn,2018,19
11734,38,Indiana,185,lgn,2018,19
11735,38,Michigan,423,lgn,2018,19
11736,38,Ohio,607,lgn,2018,16
11737,38,Wisconsin,237,lgn,2018,17
11738,38,West North Central,372,lgn,2018,31
11739,38,Iowa,51,lgn,2018,6
11740,38,Kansas,29,lgn,2018,0
11741,38,Minnesota,117,lgn,2018,7
11742,38,Missouri,116,lgn,2018,10
11743,38,Nebraska,25,lgn,2018,5
11744,38,North Dakota,9,lgn,2018,2
11745,38,South Dakota,25,lgn,2018,1
11746,38,South Atlantic,1147,lgn,2018,51
11747,38,Delaware,27,lgn,2018,2
11748,38,District of Columbia,41,lgn,2018,1
11749,38,Florida,343,lgn,2018,12
11750,38,Georgia,128,lgn,2018,5
11751,38,Maryland,234,lgn,2018,17
11752,38,North Carolina,111,lgn,2018,6
11753,38,South Carolina,40,lgn,2018,0
11754,38,Virginia,138,lgn,2018,4
11755,38,West Virginia,85,lgn,2018,4
11756,38,East South Central,275,lgn,2018,9
11757,38,Alabama,57,lgn,2018,3
11758,38,Kentucky,72,lgn,2018,3
11759,38,Mississippi,31,lgn,2018,0
11760,38,Tennessee,115,lgn,2018,3
11761,38,West South Central,304,lgn,2018,17
11762,38,Arkansas,30,lgn,2018,3
11763,38,Louisiana,27,lgn,2018,1
11764,38,Oklahoma,8,lgn,2018,0
11765,38,Texas,239,lgn,2018,13
11766,38,Mountain,209,lgn,2018,12
11767,38,Arizona,52,lgn,2018,4
11768,38,Colorado,85,lgn,2018,4
11769,38,Idaho,14,lgn,2018,0
11770,38,Montana,10,lgn,2018,0
11771,38,Nevada,9,lgn,2018,0
11772,38,New Mexico,14,lgn,2018,1
11773,38,Utah,24,lgn,2018,3
11774,38,Wyoming,1,lgn,2018,0
11775,38,Pacific,336,lgn,2018,12
11777,38,California,296,lgn,2018,12
11779,38,Oregon,24,lgn,2018,0
11780,38,Washington,0,lgn,2018,0
11533,38,U.S. Residents excluding U.S. Territories,11215,shig,2018,329
11534,38,New England,267,shig,2018,14
11535,38,Connecticut,59,shig,2018,0
11536,38,Maine,4,shig,2018,0
11537,38,Massachusetts,147,shig,2018,8
11538,38,New Hampshire,4,shig,2018,1
11539,38,Rhode Island,41,shig,2018,3
11540,38,Vermont,12,shig,2018,2
11541,38,Middle Atlantic,1718,shig,2018,53
11542,38,New Jersey,433,shig,2018,12
11543,38,New York (excluding New York City),379,shig,2018,9
11544,38,New York City,740,shig,2018,30
11545,38,Pennsylvania,166,shig,2018,2
11546,38,East North Central,1031,shig,2018,29
11547,38,Illinois,302,shig,2018,9
11548,38,Indiana,112,shig,2018,4
11549,38,Michigan,131,shig,2018,4
11550,38,Ohio,370,shig,2018,7
11551,38,Wisconsin,116,shig,2018,5
11552,38,West North Central,718,shig,2018,16
11553,38,Iowa,76,shig,2018,2
11554,38,Kansas,106,shig,2018,2
11555,38,Minnesota,189,shig,2018,7
11556,38,Missouri,277,shig,2018,3
11557,38,Nebraska,41,shig,2018,2
11558,38,North Dakota,4,shig,2018,0
11559,38,South Dakota,25,shig,2018,0
11560,38,South Atlantic,2275,shig,2018,49
11561,38,Delaware,21,shig,2018,3
11562,38,District of Columbia,79,shig,2018,2
11563,38,Florida,1081,shig,2018,19
11564,38,Georgia,312,shig,2018,8
11565,38,Maryland,154,shig,2018,4
11566,38,North Carolina,213,shig,2018,9
11567,38,South Carolina,223,shig,2018,2
11568,38,Virginia,176,shig,2018,2
11569,38,West Virginia,16,shig,2018,0
11570,38,East South Central,618,shig,2018,23
11571,38,Alabama,213,shig,2018,6
11572,38,Kentucky,63,shig,2018,2
11573,38,Mississippi,182,shig,2018,10
11574,38,Tennessee,160,shig,2018,5
11575,38,West South Central,1121,shig,2018,37
11576,38,Arkansas,108,shig,2018,4
11577,38,Louisiana,151,shig,2018,5
11578,38,Oklahoma,53,shig,2018,1
11579,38,Texas,809,shig,2018,27
11580,38,Mountain,728,shig,2018,25
11581,38,Arizona,327,shig,2018,17
11582,38,Colorado,180,shig,2018,6
11583,38,Idaho,32,shig,2018,0
11584,38,Montana,8,shig,2018,0
11585,38,Nevada,77,shig,2018,1
11586,38,New Mexico,53,shig,2018,1
11587,38,Utah,48,shig,2018,0
11588,38,Wyoming,3,shig,2018,0
11589,38,Pacific,2739,shig,2018,83
11591,38,California,2389,shig,2018,76
11593,38,Oregon,225,shig,2018,4
11594,38,Washington,0,shig,2018,0
11285,37,U.S. Residents excluding U.S. Territories,8998,crypto,2018,360
11286,37,New England,481,crypto,2018,17
11287,37,Connecticut,54,crypto,2018,2
11288,37,Maine,45,crypto,2018,0
11289,37,Massachusetts,190,crypto,2018,7
11290,37,New Hampshire,64,crypto,2018,3
11291,37,Rhode Island,78,crypto,2018,0
11292,37,Vermont,50,crypto,2018,5
11293,37,Middle Atlantic,798,crypto,2018,33
11294,37,New Jersey,114,crypto,2018,4
11295,37,New York (excluding New York City),203,crypto,2018,11
11296,37,New York City,147,crypto,2018,7
11297,37,Pennsylvania,334,crypto,2018,11
11298,37,East North Central,2041,crypto,2018,79
11299,37,Illinois,323,crypto,2018,16
11300,37,Indiana,240,crypto,2018,6
11301,37,Michigan,275,crypto,2018,15
11302,37,Ohio,497,crypto,2018,9
11303,37,Wisconsin,706,crypto,2018,33
11304,37,West North Central,1573,crypto,2018,60
11305,37,Iowa,553,crypto,2018,23
11306,37,Kansas,62,crypto,2018,3
11307,37,Minnesota,398,crypto,2018,22
11308,37,Missouri,254,crypto,2018,2
11309,37,Nebraska,121,crypto,2018,6
11310,37,North Dakota,34,crypto,2018,0
11311,37,South Dakota,151,crypto,2018,4
11312,37,South Atlantic,1330,crypto,2018,44
11313,37,Delaware,24,crypto,2018,4
11314,37,District of Columbia,27,crypto,2018,0
11315,37,Florida,405,crypto,2018,14
11316,37,Georgia,249,crypto,2018,10
11317,37,Maryland,65,crypto,2018,4
11318,37,North Carolina,196,crypto,2018,4
11319,37,South Carolina,84,crypto,2018,0
11320,37,Virginia,229,crypto,2018,6
11321,37,West Virginia,51,crypto,2018,2
11322,37,East South Central,490,crypto,2018,16
11323,37,Alabama,117,crypto,2018,5
11324,37,Kentucky,129,crypto,2018,1
11325,37,Mississippi,60,crypto,2018,4
11326,37,Tennessee,184,crypto,2018,6
11327,37,West South Central,850,crypto,2018,49
11328,37,Arkansas,59,crypto,2018,3
11329,37,Louisiana,104,crypto,2018,5
11330,37,Oklahoma,95,crypto,2018,2
11331,37,Texas,592,crypto,2018,39
11332,37,Mountain,696,crypto,2018,37
11333,37,Arizona,135,crypto,2018,8
11334,37,Colorado,163,crypto,2018,10
11335,37,Idaho,78,crypto,2018,2
11336,37,Montana,64,crypto,2018,2
11337,37,Nevada,26,crypto,2018,0
11338,37,New Mexico,68,crypto,2018,3
11339,37,Utah,150,crypto,2018,12
11340,37,Wyoming,12,crypto,2018,0
11341,37,Pacific,739,crypto,2018,25
11343,37,California,481,crypto,2018,19
11345,37,Oregon,240,crypto,2018,4
11346,37,Washington,0,crypto,2018,0
11223,37,U.S. Residents excluding U.S. Territories,11475,stec,2018,309
11224,37,New England,342,stec,2018,7
11225,37,Connecticut,91,stec,2018,3
11226,37,Maine,30,stec,2018,0
11227,37,Massachusetts,122,stec,2018,3
11228,37,New Hampshire,36,stec,2018,0
11229,37,Rhode Island,31,stec,2018,0
11230,37,Vermont,32,stec,2018,1
11231,37,Middle Atlantic,1097,stec,2018,47
11232,37,New Jersey,128,stec,2018,1
11233,37,New York (excluding New York City),288,stec,2018,18
11234,37,New York City,351,stec,2018,9
11235,37,Pennsylvania,330,stec,2018,19
11236,37,East North Central,1666,stec,2018,47
11237,37,Illinois,374,stec,2018,14
11238,37,Indiana,185,stec,2018,2
11239,37,Michigan,234,stec,2018,11
11240,37,Ohio,428,stec,2018,14
11241,37,Wisconsin,445,stec,2018,6
11242,37,West North Central,1820,stec,2018,54
11243,37,Iowa,469,stec,2018,17
11244,37,Kansas,192,stec,2018,3
11245,37,Minnesota,466,stec,2018,13
11246,37,Missouri,271,stec,2018,5
11247,37,Nebraska,178,stec,2018,12
11248,37,North Dakota,58,stec,2018,2
11249,37,South Dakota,186,stec,2018,2
11250,37,South Atlantic,1704,stec,2018,43
11251,37,Delaware,17,stec,2018,0
11252,37,District of Columbia,19,stec,2018,0
11253,37,Florida,611,stec,2018,11
11254,37,Georgia,119,stec,2018,1
11255,37,Maryland,168,stec,2018,5
11256,37,North Carolina,309,stec,2018,10
11257,37,South Carolina,117,stec,2018,2
11258,37,Virginia,273,stec,2018,11
11259,37,West Virginia,71,stec,2018,3
11260,37,East South Central,605,stec,2018,17
11261,37,Alabama,97,stec,2018,4
11262,37,Kentucky,120,stec,2018,3
11263,37,Mississippi,93,stec,2018,3
11264,37,Tennessee,295,stec,2018,7
11265,37,West South Central,1171,stec,2018,23
11266,37,Arkansas,95,stec,2018,2
11267,37,Louisiana,85,stec,2018,2
11268,37,Oklahoma,125,stec,2018,1
11269,37,Texas,866,stec,2018,18
11270,37,Mountain,1090,stec,2018,30
11271,37,Arizona,218,stec,2018,4
11272,37,Colorado,324,stec,2018,6
11273,37,Idaho,156,stec,2018,7
11274,37,Montana,91,stec,2018,3
11275,37,Nevada,34,stec,2018,1
11276,37,New Mexico,94,stec,2018,2
11277,37,Utah,139,stec,2018,5
11278,37,Wyoming,34,stec,2018,2
11279,37,Pacific,1980,stec,2018,41
11281,37,California,1701,stec,2018,37
11283,37,Oregon,249,stec,2018,4
11284,37,Washington,0,stec,2018,0
11347,37,U.S. Residents excluding U.S. Territories,10873,grd,2018,434
11348,37,New England,799,grd,2018,42
11349,37,Connecticut,137,grd,2018,8
11350,37,Maine,113,grd,2018,13
11351,37,Massachusetts,426,grd,2018,16
11352,37,New Hampshire,82,grd,2018,4
11353,37,Rhode Island,41,grd,2018,1
11355,37,Middle Atlantic,2106,grd,2018,101
11356,37,New Jersey,274,grd,2018,12
11357,37,New York (excluding New York City),601,grd,2018,36
11358,37,New York City,799,grd,2018,32
11359,37,Pennsylvania,432,grd,2018,21
11360,37,East North Central,1339,grd,2018,76
11362,37,Indiana,153,grd,2018,6
11363,37,Michigan,340,grd,2018,20
11364,37,Ohio,349,grd,2018,23
11365,37,Wisconsin,497,grd,2018,27
11366,37,West North Central,1037,grd,2018,44
11367,37,Iowa,192,grd,2018,6
11368,37,Kansas,92,grd,2018,6
11369,37,Minnesota,348,grd,2018,15
11370,37,Missouri,180,grd,2018,7
11371,37,Nebraska,93,grd,2018,4
11372,37,North Dakota,44,grd,2018,1
11373,37,South Dakota,88,grd,2018,5
11374,37,South Atlantic,1919,grd,2018,51
11375,37,Delaware,17,grd,2018,1
11376,37,District of Columbia,66,grd,2018,3
11377,37,Florida,789,grd,2018,25
11378,37,Georgia,471,grd,2018,9
11379,37,Maryland,115,grd,2018,4
11381,37,South Carolina,172,grd,2018,3
11382,37,Virginia,211,grd,2018,5
11383,37,West Virginia,78,grd,2018,1
11384,37,East South Central,163,grd,2018,3
11385,37,Alabama,163,grd,2018,3
11389,37,West South Central,237,grd,2018,18
11390,37,Arkansas,86,grd,2018,12
11391,37,Louisiana,151,grd,2018,6
11394,37,Mountain,956,grd,2018,34
11395,37,Arizona,110,grd,2018,5
11396,37,Colorado,374,grd,2018,14
11397,37,Idaho,93,grd,2018,3
11398,37,Montana,61,grd,2018,1
11399,37,Nevada,56,grd,2018,1
11400,37,New Mexico,49,grd,2018,4
11401,37,Utah,181,grd,2018,6
11402,37,Wyoming,32,grd,2018,0
11403,37,Pacific,2317,grd,2018,65
11405,37,California,1983,grd,2018,46
11407,37,Oregon,249,grd,2018,11
11408,37,Washington,0,grd,2018,0
11409,37,U.S. Residents excluding U.S. Territories,6227,lgn,2018,343
11410,37,New England,488,lgn,2018,15
11411,37,Connecticut,123,lgn,2018,5
11412,37,Maine,22,lgn,2018,0
11413,37,Massachusetts,242,lgn,2018,6
11414,37,New Hampshire,52,lgn,2018,3
11415,37,Rhode Island,38,lgn,2018,1
11416,37,Vermont,11,lgn,2018,0
11417,37,Middle Atlantic,1467,lgn,2018,46
11418,37,New Jersey,229,lgn,2018,12
11419,37,New York (excluding New York City),454,lgn,2018,15
11420,37,New York City,398,lgn,2018,5
11421,37,Pennsylvania,386,lgn,2018,14
11422,37,East North Central,1761,lgn,2018,156
11423,37,Illinois,380,lgn,2018,52
11424,37,Indiana,166,lgn,2018,5
11425,37,Michigan,404,lgn,2018,17
11426,37,Ohio,591,lgn,2018,48
11427,37,Wisconsin,220,lgn,2018,34
11428,37,West North Central,341,lgn,2018,40
11429,37,Iowa,45,lgn,2018,8
11430,37,Kansas,29,lgn,2018,5
11431,37,Minnesota,110,lgn,2018,11
11432,37,Missouri,106,lgn,2018,12
11433,37,Nebraska,20,lgn,2018,1
11434,37,North Dakota,7,lgn,2018,0
11435,37,South Dakota,24,lgn,2018,3
11436,37,South Atlantic,1096,lgn,2018,45
11437,37,Delaware,25,lgn,2018,0
11438,37,District of Columbia,40,lgn,2018,3
11439,37,Florida,331,lgn,2018,18
11440,37,Georgia,123,lgn,2018,3
11441,37,Maryland,217,lgn,2018,4
11442,37,North Carolina,105,lgn,2018,6
11443,37,South Carolina,40,lgn,2018,3
11444,37,Virginia,134,lgn,2018,4
11445,37,West Virginia,81,lgn,2018,4
11446,37,East South Central,266,lgn,2018,11
11447,37,Alabama,54,lgn,2018,4
11448,37,Kentucky,69,lgn,2018,4
11449,37,Mississippi,31,lgn,2018,0
11450,37,Tennessee,112,lgn,2018,3
11451,37,West South Central,287,lgn,2018,10
11452,37,Arkansas,27,lgn,2018,2
11453,37,Louisiana,26,lgn,2018,2
11454,37,Oklahoma,8,lgn,2018,0
11455,37,Texas,226,lgn,2018,6
11456,37,Mountain,197,lgn,2018,10
11457,37,Arizona,48,lgn,2018,2
11458,37,Colorado,81,lgn,2018,5
11459,37,Idaho,14,lgn,2018,0
11460,37,Montana,10,lgn,2018,1
11461,37,Nevada,9,lgn,2018,0
11462,37,New Mexico,13,lgn,2018,1
11463,37,Utah,21,lgn,2018,1
11464,37,Wyoming,1,lgn,2018,0
11465,37,Pacific,324,lgn,2018,10
11467,37,California,284,lgn,2018,8
11469,37,Oregon,24,lgn,2018,1
11470,37,Washington,0,lgn,2018,0
11223,37,U.S. Residents excluding U.S. Territories,10886,shig,2018,384
11224,37,New England,253,shig,2018,15
11225,37,Connecticut,59,shig,2018,2
11226,37,Maine,4,shig,2018,0
11227,37,Massachusetts,139,shig,2018,11
11228,37,New Hampshire,3,shig,2018,0
11229,37,Rhode Island,38,shig,2018,2
11230,37,Vermont,10,shig,2018,0
11231,37,Middle Atlantic,1665,shig,2018,60
11232,37,New Jersey,421,shig,2018,15
11233,37,New York (excluding New York City),370,shig,2018,7
11234,37,New York City,710,shig,2018,33
11235,37,Pennsylvania,164,shig,2018,5
11236,37,East North Central,1002,shig,2018,28
11237,37,Illinois,293,shig,2018,10
11238,37,Indiana,108,shig,2018,4
11239,37,Michigan,127,shig,2018,6
11240,37,Ohio,363,shig,2018,4
11241,37,Wisconsin,111,shig,2018,4
11242,37,West North Central,702,shig,2018,21
11243,37,Iowa,74,shig,2018,1
11244,37,Kansas,104,shig,2018,2
11245,37,Minnesota,182,shig,2018,8
11246,37,Missouri,274,shig,2018,6
11247,37,Nebraska,39,shig,2018,1
11248,37,North Dakota,4,shig,2018,0
11249,37,South Dakota,25,shig,2018,3
11250,37,South Atlantic,2226,shig,2018,68
11251,37,Delaware,18,shig,2018,2
11252,37,District of Columbia,77,shig,2018,6
11253,37,Florida,1062,shig,2018,33
11254,37,Georgia,304,shig,2018,4
11255,37,Maryland,150,shig,2018,11
11256,37,North Carolina,204,shig,2018,7
11257,37,South Carolina,221,shig,2018,1
11258,37,Virginia,174,shig,2018,4
11259,37,West Virginia,16,shig,2018,0
11260,37,East South Central,595,shig,2018,18
11261,37,Alabama,207,shig,2018,4
11262,37,Kentucky,61,shig,2018,2
11263,37,Mississippi,172,shig,2018,6
11264,37,Tennessee,155,shig,2018,6
11265,37,West South Central,1084,shig,2018,30
11266,37,Arkansas,104,shig,2018,1
11267,37,Louisiana,146,shig,2018,3
11268,37,Oklahoma,52,shig,2018,2
11269,37,Texas,782,shig,2018,24
11270,37,Mountain,703,shig,2018,30
11271,37,Arizona,310,shig,2018,12
11272,37,Colorado,174,shig,2018,14
11273,37,Idaho,32,shig,2018,1
11274,37,Montana,8,shig,2018,0
11275,37,Nevada,76,shig,2018,0
11276,37,New Mexico,52,shig,2018,1
11277,37,Utah,48,shig,2018,1
11278,37,Wyoming,3,shig,2018,1
11279,37,Pacific,2656,shig,2018,114
11281,37,California,2313,shig,2018,101
11283,37,Oregon,221,shig,2018,6
11284,37,Washington,0,shig,2018,0
10975,36,U.S. Residents excluding U.S. Territories,8638,crypto,2018,382
10976,36,New England,464,crypto,2018,42
10977,36,Connecticut,52,crypto,2018,8
10978,36,Maine,45,crypto,2018,6
10979,36,Massachusetts,183,crypto,2018,13
10980,36,New Hampshire,61,crypto,2018,5
10981,36,Rhode Island,78,crypto,2018,0
10982,36,Vermont,45,crypto,2018,10
10983,36,Middle Atlantic,765,crypto,2018,39
10984,36,New Jersey,110,crypto,2018,7
10985,36,New York (excluding New York City),192,crypto,2018,11
10986,36,New York City,140,crypto,2018,11
10987,36,Pennsylvania,323,crypto,2018,10
10988,36,East North Central,1962,crypto,2018,93
10989,36,Illinois,307,crypto,2018,16
10990,36,Indiana,234,crypto,2018,7
10991,36,Michigan,260,crypto,2018,14
10992,36,Ohio,488,crypto,2018,15
10993,36,Wisconsin,673,crypto,2018,41
10994,36,West North Central,1513,crypto,2018,46
10995,36,Iowa,530,crypto,2018,13
10996,36,Kansas,59,crypto,2018,3
10997,36,Minnesota,376,crypto,2018,16
10998,36,Missouri,252,crypto,2018,9
10999,36,Nebraska,115,crypto,2018,4
11000,36,North Dakota,34,crypto,2018,0
11001,36,South Dakota,147,crypto,2018,1
11002,36,South Atlantic,1286,crypto,2018,44
11003,36,Delaware,20,crypto,2018,1
11004,36,District of Columbia,27,crypto,2018,1
11005,36,Florida,391,crypto,2018,7
11006,36,Georgia,239,crypto,2018,12
11007,36,Maryland,61,crypto,2018,3
11008,36,North Carolina,192,crypto,2018,11
11009,36,South Carolina,84,crypto,2018,0
11010,36,Virginia,223,crypto,2018,8
11011,36,West Virginia,49,crypto,2018,1
11012,36,East South Central,474,crypto,2018,8
11013,36,Alabama,112,crypto,2018,2
11014,36,Kentucky,128,crypto,2018,4
11015,36,Mississippi,56,crypto,2018,1
11016,36,Tennessee,178,crypto,2018,1
11017,36,West South Central,801,crypto,2018,55
11018,36,Arkansas,56,crypto,2018,4
11019,36,Louisiana,99,crypto,2018,0
11020,36,Oklahoma,93,crypto,2018,6
11021,36,Texas,553,crypto,2018,45
11022,36,Mountain,659,crypto,2018,29
11023,36,Arizona,127,crypto,2018,7
11024,36,Colorado,153,crypto,2018,7
11025,36,Idaho,76,crypto,2018,3
11026,36,Montana,62,crypto,2018,1
11027,36,Nevada,26,crypto,2018,0
11028,36,New Mexico,65,crypto,2018,1
11029,36,Utah,138,crypto,2018,9
11030,36,Wyoming,12,crypto,2018,1
11031,36,Pacific,714,crypto,2018,26
11033,36,California,462,crypto,2018,21
11035,36,Oregon,236,crypto,2018,4
11036,36,Washington,0,crypto,2018,0
10913,36,U.S. Residents excluding U.S. Territories,11166,stec,2018,373
10914,36,New England,335,stec,2018,9
10915,36,Connecticut,88,stec,2018,4
10916,36,Maine,30,stec,2018,0
10917,36,Massachusetts,119,stec,2018,4
10918,36,New Hampshire,36,stec,2018,0
10919,36,Rhode Island,31,stec,2018,0
10920,36,Vermont,31,stec,2018,1
10921,36,Middle Atlantic,1050,stec,2018,41
10922,36,New Jersey,127,stec,2018,4
10923,36,New York (excluding New York City),270,stec,2018,13
10924,36,New York City,342,stec,2018,14
10925,36,Pennsylvania,311,stec,2018,10
10926,36,East North Central,1619,stec,2018,52
10927,36,Illinois,360,stec,2018,6
10928,36,Indiana,183,stec,2018,2
10929,36,Michigan,223,stec,2018,14
10930,36,Ohio,414,stec,2018,6
10931,36,Wisconsin,439,stec,2018,24
10932,36,West North Central,1766,stec,2018,60
10933,36,Iowa,452,stec,2018,21
10934,36,Kansas,189,stec,2018,2
10935,36,Minnesota,453,stec,2018,17
10936,36,Missouri,266,stec,2018,10
10937,36,Nebraska,166,stec,2018,3
10938,36,North Dakota,56,stec,2018,1
10939,36,South Dakota,184,stec,2018,6
10940,36,South Atlantic,1661,stec,2018,68
10941,36,Delaware,17,stec,2018,3
10942,36,District of Columbia,19,stec,2018,3
10943,36,Florida,600,stec,2018,16
10944,36,Georgia,118,stec,2018,1
10945,36,Maryland,163,stec,2018,10
10946,36,North Carolina,299,stec,2018,11
10947,36,South Carolina,115,stec,2018,6
10948,36,Virginia,262,stec,2018,15
10949,36,West Virginia,68,stec,2018,3
10950,36,East South Central,588,stec,2018,16
10951,36,Alabama,93,stec,2018,2
10952,36,Kentucky,117,stec,2018,2
10953,36,Mississippi,90,stec,2018,3
10954,36,Tennessee,288,stec,2018,9
10955,36,West South Central,1148,stec,2018,28
10956,36,Arkansas,93,stec,2018,4
10957,36,Louisiana,83,stec,2018,0
10958,36,Oklahoma,124,stec,2018,0
10959,36,Texas,848,stec,2018,24
10960,36,Mountain,1060,stec,2018,39
10961,36,Arizona,214,stec,2018,5
10962,36,Colorado,318,stec,2018,13
10963,36,Idaho,149,stec,2018,12
10964,36,Montana,88,stec,2018,3
10965,36,Nevada,33,stec,2018,1
10966,36,New Mexico,92,stec,2018,3
10967,36,Utah,134,stec,2018,1
10968,36,Wyoming,32,stec,2018,1
10969,36,Pacific,1939,stec,2018,60
10971,36,California,1664,stec,2018,52
10973,36,Oregon,245,stec,2018,7
10974,36,Washington,0,stec,2018,0
11037,36,U.S. Residents excluding U.S. Territories,10439,grd,2018,356
11038,36,New England,757,grd,2018,35
11039,36,Connecticut,129,grd,2018,5
11040,36,Maine,100,grd,2018,9
11041,36,Massachusetts,410,grd,2018,18
11042,36,New Hampshire,78,grd,2018,2
11043,36,Rhode Island,40,grd,2018,1
11045,36,Middle Atlantic,2005,grd,2018,81
11046,36,New Jersey,262,grd,2018,10
11047,36,New York (excluding New York City),565,grd,2018,30
11048,36,New York City,767,grd,2018,21
11049,36,Pennsylvania,411,grd,2018,20
11050,36,East North Central,1263,grd,2018,50
11052,36,Indiana,147,grd,2018,2
11053,36,Michigan,320,grd,2018,16
11054,36,Ohio,326,grd,2018,5
